id;institution_id;campus_name;region_id;level_id;address;major_id;name;accredited;accredited_years;area_id;duration;duration_type;tuition;application_type;shift;entry_req;benefits;vacancies;repostulacion
I113S7C548J4V1;113;;13;2;NA;113;INGENIERIA EN GESTION LOGISTICA PLAN CONTINUIDAD;1;4;1;5;SEMESTRES;1512000;NA;4;NA;0;NA;NA
I113S7C553J4V1;113;;13;2;NA;3;INGENIERIA EN ADMINISTRACION DE EMPRESAS NIVEL PROFESIONAL PLAN CONTINUIDAD;1;4;1;5;SEMESTRES;1512000;NA;4;NA;0;NA;NA
I113S7C556J4V1;113;;13;2;NA;235;TECNICO DE NIVEL SUPERIOR EN GESTION DE PERSONAS;1;4;1;4;SEMESTRES;1331000;NA;4;NA;0;NA;NA
I113S7C61J1V1;113;;13;2;NA;221;TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA;1;4;7;5;SEMESTRES;1258400;NA;1;NA;0;NA;NA
I113S7C61J2V1;113;;13;2;NA;221;TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA;1;4;7;5;SEMESTRES;1306800;NA;2;NA;0;NA;NA
I113S7C61J4V1;113;;13;2;NA;221;TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA;1;4;7;5;SEMESTRES;1306000;NA;4;NA;0;NA;NA
I113S7C67J1V1;113;;13;2;NA;224;TECNICO DE NIVEL SUPERIOR EN EDUCACION DIFERENCIAL;1;4;7;5;SEMESTRES;1258400;NA;1;NA;0;NA;NA
I113S7C67J2V1;113;;13;2;NA;224;TECNICO DE NIVEL SUPERIOR EN EDUCACION DIFERENCIAL;1;4;7;5;SEMESTRES;1306800;NA;2;NA;0;NA;NA
I113S8C193J2V1;113;;6;2;NA;35;CONSTRUCCION CIVIL (PLAN CONTINUIDAD);1;4;10;5;SEMESTRES;1573000;NA;2;NA;0;NA;NA
I113S8C203J2V1;113;;6;2;NA;267;TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION CIVIL;1;4;10;5;SEMESTRES;1331000;NA;2;NA;0;NA;NA
I113S8C21J1V1;113;;6;2;NA;296;TECNICO EN ENFERMERIA DE NIVEL SUPERIOR;1;4;9;5;SEMESTRES;1633000;NA;1;NA;0;NA;NA
I113S8C21J2V1;113;;6;2;NA;296;TECNICO EN ENFERMERIA DE NIVEL SUPERIOR;1;4;9;5;SEMESTRES;1754000;NA;2;NA;0;NA;NA
I113S8C259J1V1;113;;6;2;NA;270;TECNICO DE NIVEL SUPERIOR EN CONTABILIDAD GENERAL;1;4;1;5;SEMESTRES;1210000;NA;1;NA;0;NA;NA
I113S8C259J2V1;113;;6;2;NA;270;TECNICO DE NIVEL SUPERIOR EN CONTABILIDAD GENERAL;1;4;1;5;SEMESTRES;1331000;NA;2;NA;0;NA;NA
I113S8C433J1V1;113;;6;2;NA;202;PSICOPEDAGOGIA PLAN CONTINUIDAD;1;4;7;5;SEMESTRES;1270000;NA;1;NA;0;NA;NA
I113S8C433J2V1;113;;6;2;NA;202;PSICOPEDAGOGIA PLAN CONTINUIDAD;1;4;7;5;SEMESTRES;1391000;NA;2;NA;0;NA;NA
I113S8C449J1V1;113;;6;2;NA;336;TECNICO DE NIVEL SUPERIOR EN ESTETICA INTEGRAL;1;4;3;5;SEMESTRES;1331000;NA;1;NA;0;NA;NA
I113S8C449J2V1;113;;6;2;NA;336;TECNICO DE NIVEL SUPERIOR EN ESTETICA INTEGRAL;1;4;3;5;SEMESTRES;1391000;NA;2;NA;0;NA;NA
I113S8C455J1V1;113;;6;2;NA;320;TECNICO DE NIVEL SUPERIOR EN MASOTERAPIA;1;4;9;5;SEMESTRES;1331000;NA;1;NA;0;NA;NA
I113S8C459J1V1;113;;6;2;NA;357;TECNICO DE NIVEL SUPERIOR EN SERVICIO SOCIAL;1;4;5;5;SEMESTRES;1210000;NA;1;NA;0;NA;NA
I113S8C459J2V1;113;;6;2;NA;357;TECNICO DE NIVEL SUPERIOR EN SERVICIO SOCIAL;1;4;5;5;SEMESTRES;1270000;NA;2;NA;0;NA;NA
I113S8C464J2V1;113;;6;2;NA;332;TECNICO DE NIVEL SUPERIOR EN MINAS MENCION PERFORACION Y TRONADURA;1;4;10;5;SEMESTRES;1512000;NA;2;NA;0;NA;NA
I113S8C495J2V1;113;;6;2;NA;141;INGENIERIA DE EJECUCION INDUSTRIAL PLAN CONTINUIDAD;1;4;10;5;SEMESTRES;1512000;NA;2;NA;0;NA;NA
I113S8C496J2V1;113;;6;2;NA;314;TECNICO DE NIVEL SUPERIOR EN GESTION LOGISTICA;1;4;1;5;SEMESTRES;1331000;NA;2;NA;0;NA;NA
I113S8C505J1V1;113;;6;2;NA;232;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS;1;4;1;5;SEMESTRES;1331000;NA;1;NA;0;NA;NA
I113S8C511J2V1;113;;6;2;NA;124;INGENIERIA EN MINAS PLAN CONTINUIDAD;1;4;10;5;SEMESTRES;1754000;NA;2;NA;0;NA;NA
I113S8C519J1V1;113;;6;2;NA;299;TECNICO DE NIVEL SUPERIOR EN FARMACIA;1;4;9;5;SEMESTRES;1633000;NA;1;NA;0;NA;NA
I113S8C519J2V1;113;;6;2;NA;299;TECNICO DE NIVEL SUPERIOR EN FARMACIA;1;4;9;5;SEMESTRES;1754000;NA;2;NA;0;NA;NA
I113S8C540J2V1;113;;6;2;NA;177;TECNICO DE NIVEL SUPERIOR EN PREVENCION Y REHABILITACION DE ADICCIONES;1;4;5;5;SEMESTRES;1320000;NA;2;NA;0;NA;NA
I113S8C541J1V1;113;;6;2;NA;260;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION Y ANALISIS DE SISTEMAS;1;4;10;4;SEMESTRES;1210000;NA;1;NA;0;NA;NA
I113S8C541J2V1;113;;6;2;NA;260;TECNICO DE NIVEL SUPERIOR EN PROGRAMACION Y ANALISIS DE SISTEMAS;1;4;10;4;SEMESTRES;1331000;NA;2;NA;0;NA;NA
I113S8C553J2V1;113;;6;2;NA;3;INGENIERIA EN ADMINISTRACION DE EMPRESAS NIVEL PROFESIONAL PLAN CONTINUIDAD;1;4;1;5;SEMESTRES;1512000;NA;2;NA;0;NA;NA
I113S8C556J1V1;113;;6;2;NA;235;TECNICO DE NIVEL SUPERIOR EN GESTION DE PERSONAS;1;4;1;4;SEMESTRES;1311000;NA;1;NA;0;NA;NA
I113S8C61J1V1;113;;6;2;NA;221;TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA;1;4;7;5;SEMESTRES;1258000;NA;1;NA;0;NA;NA
I113S8C61J2V1;113;;6;2;NA;221;TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA;1;4;7;5;SEMESTRES;1306000;NA;2;NA;0;NA;NA
I113S8C67J1V1;113;;6;2;NA;224;TECNICO DE NIVEL SUPERIOR EN EDUCACION DIFERENCIAL;1;4;7;5;SEMESTRES;1258000;NA;1;NA;0;NA;NA
I113S8C67J2V1;113;;6;2;NA;224;TECNICO DE NIVEL SUPERIOR EN EDUCACION DIFERENCIAL;1;4;7;5;SEMESTRES;1306000;NA;2;NA;0;NA;NA
I116S10C132J2V1;116;;2;2;NA;308;TECNICO EN AUTOMATIZACION Y CONTROL INDUSTRIAL;1;5;10;5;SEMESTRES;1965000;NA;2;NA;1;NA;NA
I116S10C134J2V1;116;;2;2;NA;284;TECNICO EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL;1;5;10;5;SEMESTRES;1947000;NA;2;NA;1;NA;NA
I116S10C136J2V1;116;;2;2;NA;317;TECNICO EN MANTENIMIENTO INDUSTRIAL;1;5;10;5;SEMESTRES;2094000;NA;2;NA;1;NA;NA
I116S10C141J2V1;116;;2;2;NA;131;INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS;1;5;1;4;SEMESTRES;1884000;NA;2;NA;1;NA;NA
I116S10C141J2V2;116;;2;2;NA;131;INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS;1;5;1;8;SEMESTRES;1891000;NA;2;NA;1;NA;NA
I116S10C143J2V1;116;;2;2;NA;87;INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;1;5;10;8;SEMESTRES;2183000;NA;2;NA;1;NA;NA
I116S10C143J2V2;116;;2;2;NA;87;INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;1;5;10;4;SEMESTRES;2194000;NA;2;NA;1;NA;NA
I116S10C145J2V1;116;;2;2;NA;100;INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL;1;5;10;8;SEMESTRES;2395000;NA;2;NA;1;NA;NA
I116S10C145J2V2;116;;2;2;NA;100;INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL;1;5;10;4;SEMESTRES;2388000;NA;2;NA;1;NA;NA
I116S10C147J2V1;116;;2;2;NA;141;INGENIERIA EN MANTENIMIENTO INDUSTRIAL;1;5;10;8;SEMESTRES;2264000;NA;2;NA;1;NA;NA
I116S10C147J2V2;116;;2;2;NA;141;INGENIERIA EN MANTENIMIENTO INDUSTRIAL;1;5;10;4;SEMESTRES;2367000;NA;2;NA;1;NA;NA
I116S10C149J1V1;116;;2;2;NA;129;INGENIERIA EN QUIMICA INDUSTRIAL;1;5;10;8;SEMESTRES;2143000;NA;1;NA;1;NA;NA
I116S10C16J1V1;116;;2;2;NA;373;TECNICO EN TURISMO;1;5;1;5;SEMESTRES;1616000;NA;1;NA;1;NA;NA
I116S10C200J1V1;116;;2;2;NA;293;TECNICO EN ENERGIA SOLAR;1;5;10;5;SEMESTRES;1995000;NA;1;NA;1;NA;NA
I116S10C201J2V1;116;;2;2;NA;113;INGENIERIA EN LOGISTICA, PROGRAMA EJECUTIVO SEMIPRESENCIAL;1;5;1;4;SEMESTRES;2380000;NA;3;NA;1;NA;NA
I116S10C40J1V1;116;;2;2;NA;43;DISEÑO GRAFICO;1;5;3;8;SEMESTRES;2286000;NA;1;NA;1;NA;NA
I116S10C4J1V1;116;;2;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1998000;NA;1;NA;1;NA;NA
I116S10C4J1V2;116;;2;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1998000;NA;1;NA;1;NA;NA
I116S10C4J2V1;116;;2;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1998000;NA;2;NA;1;NA;NA
I116S10C4J2V2;116;;2;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1998000;NA;2;NA;1;NA;NA
I116S10C51J1V1;116;;2;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;8;SEMESTRES;1934000;NA;1;NA;1;NA;NA
I116S10C51J1V2;116;;2;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1934000;NA;1;NA;1;NA;NA
I116S10C51J2V1;116;;2;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;8;SEMESTRES;1927000;NA;2;NA;1;NA;NA
I116S10C51J2V2;116;;2;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1931000;NA;2;NA;1;NA;NA
I116S11C134J1V1;116;;4;2;NA;284;TECNICO EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL;1;5;10;5;SEMESTRES;1929000;NA;1;NA;1;NA;NA
I116S11C141J2V1;116;;4;2;NA;131;INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS;1;5;1;8;SEMESTRES;1985000;NA;2;NA;1;NA;NA
I116S11C141J2V2;116;;4;2;NA;131;INGENIERIA EN ADMINISTRACION DE RRHH;1;5;1;4;SEMESTRES;1985000;NA;2;NA;1;NA;NA
I116S11C145J1V1;116;;4;2;NA;100;INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL;1;5;10;8;SEMESTRES;2598000;NA;1;NA;1;NA;NA
I116S11C145J1V2;116;;4;2;NA;100;INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL;1;5;10;4;SEMESTRES;2594000;NA;1;NA;1;NA;NA
I116S11C149J1V1;116;;4;2;NA;129;INGENIERIA EN QUIMICA INDUSTRIAL;1;5;10;8;SEMESTRES;2409000;NA;1;NA;1;NA;NA
I116S11C17J1V1;116;;4;2;NA;357;TECNICO EN TRABAJO SOCIAL;1;5;5;5;SEMESTRES;1625000;NA;1;NA;1;NA;NA
I116S11C195J1V1;116;;4;2;NA;293;TECNICO EN ENERGIA SOLAR;1;5;10;5;SEMESTRES;1982000;NA;1;NA;1;NA;NA
I116S11C196J1V1;116;;4;2;NA;202;PSICOPEDAGOGIA;1;5;7;8;SEMESTRES;1786000;NA;1;NA;1;NA;NA
I116S11C207J2V1;116;;4;2;NA;58;INGENIERIA AGRICOLA;1;5;2;4;SEMESTRES;1988000;NA;2;NA;1;NA;NA
I116S11C40J1V1;116;;4;2;NA;43;DISEÑO GRAFICO;1;5;3;8;SEMESTRES;2302000;NA;1;NA;1;NA;NA
I116S11C4J2V2;116;;4;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1875000;NA;2;NA;1;NA;NA
I116S11C51J2V2;116;;4;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1941000;NA;2;NA;1;NA;NA
I116S11C60J2V1;116;;4;2;NA;35;CONSTRUCCION CIVIL;1;5;10;8;SEMESTRES;2255000;NA;2;NA;1;NA;NA
I116S11C60J2V2;116;;4;2;NA;35;CONSTRUCCION CIVIL;1;5;10;4;SEMESTRES;2239000;NA;2;NA;1;NA;NA
I116S11C8J1V1;116;;4;2;NA;92;INGENIERIA EN INFORMATICA;1;5;10;8;SEMESTRES;2390000;NA;1;NA;1;NA;NA
I116S11C8J1V2;116;;4;2;NA;92;INGENIERIA EN INFORMATICA;1;5;10;4;SEMESTRES;2375000;NA;1;NA;1;NA;NA
I116S11C9J2V2;116;;4;2;NA;37;CONTADOR AUDITOR;1;5;1;4;SEMESTRES;1735000;NA;2;NA;1;NA;NA
I116S15C17J1V1;116;;8;2;NA;357;TECNICO EN TRABAJO SOCIAL;1;5;5;5;SEMESTRES;1535000;NA;1;NA;1;NA;NA
I116S15C196J2V1;116;;8;2;NA;202;PSICOPEDAGOGIA;1;5;7;8;SEMESTRES;1846000;NA;2;NA;1;NA;NA
I116S15C207J1V1;116;;8;2;NA;58;INGENIERIA AGRICOLA;1;5;2;8;SEMESTRES;1995000;NA;1;NA;1;NA;NA
I116S15C207J1V2;116;;8;2;NA;58;INGENIERIA AGRICOLA;1;5;2;4;SEMESTRES;1995000;NA;1;NA;1;NA;NA
I116S15C207J2V1;116;;8;2;NA;58;INGENIERIA AGRICOLA;1;5;2;4;SEMESTRES;1991000;NA;2;NA;1;NA;NA
I116S15C4J2V1;116;;8;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1686000;NA;2;NA;1;NA;NA
I116S15C4J2V2;116;;8;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1681000;NA;2;NA;1;NA;NA
I116S15C51J1V1;116;;8;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;8;SEMESTRES;1861000;NA;1;NA;1;NA;NA
I116S15C51J1V2;116;;8;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1861000;NA;1;NA;1;NA;NA
I116S15C51J2V2;116;;8;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1792000;NA;2;NA;1;NA;NA
I116S15C9J2V1;116;;8;2;NA;37;CONTADOR AUDITOR;1;5;1;8;SEMESTRES;1891000;NA;2;NA;1;NA;NA
I116S15C9J2V2;116;;8;2;NA;37;CONTADOR AUDITOR;1;5;1;4;SEMESTRES;1878000;NA;2;NA;1;NA;NA
I116S16C196J1V1;116;;10;2;NA;202;PSICOPEDAGOGIA;1;5;7;8;SEMESTRES;1793000;NA;1;NA;1;NA;NA
I116S16C4J1V1;116;;10;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1646000;NA;1;NA;1;NA;NA
I116S16C4J1V2;116;;10;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1652000;NA;1;NA;1;NA;NA
I116S16C4J2V2;116;;10;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1681000;NA;2;NA;1;NA;NA
I116S16C51J2V1;116;;10;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;8;SEMESTRES;1916000;NA;2;NA;1;NA;NA
I116S16C51J2V2;116;;10;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1903000;NA;2;NA;1;NA;NA
I116S16C60J1V1;116;;10;2;NA;35;CONSTRUCCION CIVIL;1;5;10;8;SEMESTRES;1882000;NA;1;NA;1;NA;NA
I116S16C60J1V2;116;;10;2;NA;35;CONSTRUCCION CIVIL;1;5;10;4;SEMESTRES;1882000;NA;1;NA;1;NA;NA
I116S16C60J2V1;116;;10;2;NA;35;CONSTRUCCION CIVIL;1;5;10;4;SEMESTRES;1907000;NA;2;NA;1;NA;NA
I116S16C9J2V1;116;;10;2;NA;37;CONTADOR AUDITOR;1;5;1;8;SEMESTRES;1663000;NA;2;NA;1;NA;NA
I116S16C9J2V2;116;;10;2;NA;37;CONTADOR AUDITOR;1;5;1;4;SEMESTRES;1660000;NA;2;NA;1;NA;NA
I116S17C141J2V1;116;;9;2;NA;131;INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS;1;5;1;8;SEMESTRES;1905000;NA;2;NA;1;NA;NA
I116S17C141J2V2;116;;9;2;NA;131;INGENIERIA EN ADMINISTRACION DE RRHH;1;5;1;4;SEMESTRES;1914000;NA;2;NA;1;NA;NA
I116S17C163J1V1;116;;9;2;NA;282;TECNICO EN DISEÑO DIGITAL Y PUBLICITARIO;1;5;3;5;SEMESTRES;1963000;NA;1;NA;1;NA;NA
I116S17C16J1V1;116;;9;2;NA;373;TECNICO EN TURISMO;1;5;1;5;SEMESTRES;1600000;NA;1;NA;1;NA;NA
I116S17C17J1V1;116;;9;2;NA;357;TECNICO EN TRABAJO SOCIAL;1;5;5;5;SEMESTRES;1563000;NA;1;NA;1;NA;NA
I116S17C183J2V1;116;;9;2;NA;107;INGENIERIA EN GEOMENSURA;1;5;4;4;SEMESTRES;1842000;NA;2;NA;1;NA;NA
I116S17C207J2V1;116;;9;2;NA;58;INGENIERIA AGRICOLA;1;5;2;4;SEMESTRES;2086000;NA;2;NA;1;NA;NA
I116S17C22J1V1;116;;9;2;NA;358;TECNICO EN SONIDO;1;5;10;5;SEMESTRES;1995000;NA;1;NA;1;NA;NA
I116S17C4J1V1;116;;9;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1831000;NA;1;NA;1;NA;NA
I116S17C4J1V2;116;;9;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1831000;NA;1;NA;1;NA;NA
I116S17C4J2V1;116;;9;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1785000;NA;2;NA;1;NA;NA
I116S17C4J2V2;116;;9;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1773000;NA;2;NA;1;NA;NA
I116S17C51J2V1;116;;9;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;8;SEMESTRES;1922000;NA;2;NA;1;NA;NA
I116S17C51J2V2;116;;9;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1938000;NA;2;NA;1;NA;NA
I116S17C57J1V1;116;;9;2;NA;260;ANALISTA PROGRAMADOR;1;5;10;5;SEMESTRES;1568000;NA;1;NA;1;NA;NA
I116S17C60J2V1;116;;9;2;NA;35;CONSTRUCCION CIVIL;1;5;10;8;SEMESTRES;1898000;NA;2;NA;1;NA;NA
I116S17C60J2V2;116;;9;2;NA;35;CONSTRUCCION CIVIL;1;5;10;4;SEMESTRES;1903000;NA;2;NA;1;NA;NA
I116S17C8J2V1;116;;9;2;NA;92;INGENIERIA EN INFORMATICA;1;5;10;8;SEMESTRES;1989000;NA;2;NA;1;NA;NA
I116S17C8J2V2;116;;9;2;NA;92;INGENIERIA EN INFORMATICA;1;5;10;4;SEMESTRES;1998000;NA;2;NA;1;NA;NA
I116S18C196J1V1;116;;4;2;NA;202;PSICOPEDAGOGIA;1;5;7;8;SEMESTRES;1792000;NA;1;NA;1;NA;NA
I116S18C207J2V1;116;;4;2;NA;58;INGENIERIA AGRICOLA;1;5;2;4;SEMESTRES;1991000;NA;2;NA;1;NA;NA
I116S18C4J1V2;116;;4;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1851000;NA;1;NA;1;NA;NA
I116S18C4J2V2;116;;4;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1761000;NA;2;NA;1;NA;NA
I116S18C51J2V2;116;;4;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1981000;NA;2;NA;1;NA;NA
I116S18C57J1V1;116;;4;2;NA;260;ANALISTA PROGRAMADOR;1;5;10;5;SEMESTRES;1545000;NA;1;NA;1;NA;NA
I116S18C8J2V2;116;;4;2;NA;92;INGENIERIA EN INFORMATICA;1;5;10;4;SEMESTRES;1905000;NA;2;NA;1;NA;NA
I116S18C9J2V2;116;;4;2;NA;37;CONTADOR AUDITOR;1;5;1;4;SEMESTRES;1836000;NA;2;NA;1;NA;NA
I116S19C207J1V1;116;;7;2;NA;58;INGENIERIA AGRICOLA;1;5;2;8;SEMESTRES;2055000;NA;1;NA;1;NA;NA
I116S19C207J2V1;116;;7;2;NA;58;INGENIERIA AGRICOLA;1;5;2;4;SEMESTRES;1953000;NA;2;NA;1;NA;NA
I116S19C4J1V1;116;;7;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1800000;NA;1;NA;1;NA;NA
I116S19C4J1V2;116;;7;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1798000;NA;1;NA;1;NA;NA
I116S19C4J2V1;116;;7;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1808000;NA;2;NA;1;NA;NA
I116S19C51J2V1;116;;7;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;8;SEMESTRES;1887000;NA;2;NA;1;NA;NA
I116S19C51J2V2;116;;7;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1883000;NA;2;NA;1;NA;NA
I116S19C55J2V1;116;;7;2;NA;238;TECNICO EN CONECTIVIDAD Y REDES;1;5;10;5;SEMESTRES;1995000;NA;2;NA;1;NA;NA
I116S25C17J1V1;116;;6;2;NA;357;TECNICO EN TRABAJO SOCIAL;1;5;5;5;SEMESTRES;1613000;NA;1;NA;1;NA;NA
I116S25C196J1V1;116;;6;2;NA;202;PSICOPEDAGOGIA;1;5;7;8;SEMESTRES;1840000;NA;1;NA;1;NA;NA
I116S25C196J2V1;116;;6;2;NA;202;PSICOPEDAGOGIA;1;5;7;8;SEMESTRES;1845000;NA;2;NA;1;NA;NA
I116S25C207J1V1;116;;6;2;NA;58;INGENIERIA AGRICOLA;1;5;2;8;SEMESTRES;1995000;NA;1;NA;1;NA;NA
I116S25C207J1V2;116;;6;2;NA;58;INGENIERIA AGRICOLA;1;5;2;4;SEMESTRES;1995000;NA;1;NA;1;NA;NA
I116S25C207J2V1;116;;6;2;NA;58;INGENIERIA AGRICOLA;1;5;2;4;SEMESTRES;1998000;NA;2;NA;1;NA;NA
I116S25C4J1V1;116;;6;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1953000;NA;1;NA;1;NA;NA
I116S25C4J1V2;116;;6;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1970000;NA;1;NA;1;NA;NA
I116S25C51J2V2;116;;6;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1995000;NA;2;NA;1;NA;NA
I116S25C60J2V1;116;;6;2;NA;35;CONSTRUCCION CIVIL;1;5;10;8;SEMESTRES;1905000;NA;2;NA;1;NA;NA
I116S25C60J2V2;116;;6;2;NA;35;CONSTRUCCION CIVIL;1;5;10;4;SEMESTRES;1893000;NA;2;NA;1;NA;NA
I116S25C8J1V1;116;;6;2;NA;92;INGENIERIA EN INFORMATICA;1;5;10;8;SEMESTRES;1827000;NA;1;NA;1;NA;NA
I116S25C8J1V2;116;;6;2;NA;92;INGENIERIA EN INFORMATICA;1;5;10;4;SEMESTRES;1803000;NA;1;NA;1;NA;NA
I116S25C9J2V2;116;;6;2;NA;37;CONTADOR AUDITOR;1;5;1;4;SEMESTRES;1820000;NA;2;NA;1;NA;NA
I116S28C183J2V1;116;;12;2;NA;107;INGENIERIA EN GEOMENSURA;1;5;4;4;SEMESTRES;1799000;NA;2;NA;1;NA;NA
I116S28C4J2V1;116;;12;2;NA;388;SERVICIO SOCIAL;1;5;5;8;SEMESTRES;1755000;NA;2;NA;1;NA;NA
I116S28C4J2V2;116;;12;2;NA;388;SERVICIO SOCIAL;1;5;5;4;SEMESTRES;1743000;NA;2;NA;1;NA;NA
I116S28C51J2V1;116;;12;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;8;SEMESTRES;1933000;NA;2;NA;1;NA;NA
I116S28C51J2V2;116;;12;2;NA;3;INGENIERIA DE EJECUCION EN ADMINISTRACION;1;5;1;4;SEMESTRES;1924000;NA;2;NA;1;NA;NA
I116S28C9J2V1;116;;12;2;NA;37;CONTADOR AUDITOR;1;5;1;8;SEMESTRES;1937000;NA;2;NA;1;NA;NA
I116S28C9J2V2;116;;12;2;NA;37;CONTADOR AUDITOR;1;5;1;4;SEMESTRES;1938000;NA;2;NA;1;NA;NA
I116S2C141J2V1;116;;1;2;NA;131;INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS;1;5;1;8;SEMESTRES;2114000;NA;2;NA;1;NA;NA
I116S2C141J2V2;116;;1;2;NA;131;INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS;1;5;1;4;SEMESTRES;2099000;NA;2;NA;1;NA;NA
I116S2C143J2V1;116;;1;2;NA;87;INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;1;5;10;8;SEMESTRES;2215000;NA;2;NA;1;NA;NA
I116S2C143J2V2;116;;1;2;NA;87;INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL;1;5;10;4;SEMESTRES;2222000;NA;2;NA;1;NA;NA
I116S2C145J1V1;116;;1;2;NA;100;INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL;1;5;10;8;SEMESTRES;2203000;NA;1;NA;1;NA;NA
I116S2C145J1V2;116;;1;2;NA;100;INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL;1;5;10;4;SEMESTRES;2200000;NA;1;NA;1;NA;NA
I116S2C147J2V1;116;;1;2;NA;141;INGENIERIA EN MANTENIMIENTO INDUSTRIAL;1;5;10;8;SEMESTRES;2175000;NA;2;NA;1;NA;NA
I116S2C147J2V2;116;;1;2;NA;141;INGENIERIA EN MANTENIMIENTO INDUSTRIAL;1;5;10;4;SEMESTRES;2182000;NA;2;NA;1;NA;NA
I116S2C162J2V1;116;;1;2;NA;332;OPERACION DE EQUIPOS MOVILES MINEROS;1;5;10;4;SEMESTRES;1999000;NA;2;NA;1;NA;NA
